vehicle_id,timestamp_ms,latitude,longitude,speed_kmh
5,10400,47.646307,-122.331778,20.9
5,10600,47.646317,-122.331778,20.9
5,10800,47.646328,-122.331778,20.9
5,11000,47.646339,-122.331778,20.9
5,11200,47.646349,-122.331778,20.9
5,11400,47.646360,-122.331778,20.9
5,11600,47.646370,-122.331778,20.9
5,11800,47.646381,-122.331778,20.9
5,12000,47.646392,-122.331778,20.9
5,12200,47.646402,-122.331778,20.9
5,12400,47.646413,-122.331778,20.9
5,12600,47.646423,-122.331778,20.9
5,12800,47.646434,-122.331778,20.9
5,13000,47.646444,-122.331778,20.9
5,13200,47.646455,-122.331778,20.9
5,13400,47.646466,-122.331778,20.9
5,13600,47.646476,-122.331778,20.9
5,13800,47.646487,-122.331778,20.9
5,14000,47.646497,-122.331778,20.9
5,14200,47.646508,-122.331778,20.9
5,14400,47.646519,-122.331778,20.9
5,14600,47.646529,-122.331778,20.9
5,14800,47.646540,-122.331778,20.9
5,15000,47.646550,-122.331778,20.9
5,15200,47.646561,-122.331778,20.9
5,15400,47.646571,-122.331778,20.9
5,15600,47.646582,-122.331778,20.9
5,15800,47.646593,-122.331778,20.9
5,16000,47.646603,-122.331778,20.9
5,16200,47.646614,-122.331778,20.9
5,16400,47.646624,-122.331778,20.9
5,16600,47.646635,-122.331778,20.9
5,16800,47.646646,-122.331778,20.9
5,17000,47.646656,-122.331778,20.9
5,17200,47.646667,-122.331778,0.0
6,0,47.647333,-122.332667,14.5
6,200,47.647333,-122.332656,14.5
6,400,47.647333,-122.332645,14.5
6,600,47.647333,-122.332634,14.5
6,800,47.647333,-122.332623,14.5
6,1000,47.647333,-122.332612,14.5
6,1200,47.647333,-122.332602,14.5
6,1400,47.647333,-122.332591,14.5
6,1600,47.647333,-122.332580,14.5
6,1800,47.647333,-122.332569,14.5
6,2000,47.647333,-122.332558,14.5
6,2200,47.647333,-122.332547,14.5
6,2400,47.647333,-122.332537,14.5
6,2600,47.647333,-122.332526,14.5
6,2800,47.647333,-122.332515,14.5
6,3000,47.647333,-122.332504,14.5
6,3200,47.647333,-122.332493,14.5
6,3400,47.647333,-122.332482,14.5
6,3600,47.647333,-122.332472,14.5
6,3800,47.647333,-122.332461,14.5
6,4000,47.647333,-122.332450,14.5
6,4200,47.647333,-122.332439,14.5
6,4400,47.647333,-122.332428,14.5
6,4600,47.647333,-122.332417,14.5
6,4800,47.647333,-122.332407,14.5
6,5000,47.647333,-122.332396,14.5
6,5200,47.647333,-122.332385,14.5
6,5400,47.647333,-122.332374,14.5
6,5600,47.647333,-122.332363,14.5
6,5800,47.647333,-122.332352,14.5
6,6000,47.647333,-122.332341,14.5
6,6200,47.647333,-122.332331,14.5
6,6400,47.647333,-122.332320,14.5
6,6600,47.647333,-122.332309,14.5
6,6800,47.647333,-122.332298,14.5
6,7000,47.647333,-122.332287,14.5
6,7200,47.647333,-122.332276,14.5
6,7400,47.647333,-122.332266,14.5
6,7600,47.647333,-122.332255,14.5
6,7800,47.647333,-122.332244,14.5
6,8000,47.647333,-122.332233,14.5
6,8200,47.647333,-122.332222,29.9
6,8400,47.647333,-122.332244,29.9
6,8600,47.647333,-122.332267,29.9
6,8800,47.647333,-122.332289,29.9
6,9000,47.647333,-122.332311,29.9
6,9200,47.647333,-122.332333,29.9
6,9400,47.647333,-122.332356,29.9
6,9600,47.647333,-122.332378,29.9
6,9800,47.647333,-122.332400,29.9
6,10000,47.647333,-122.332422,29.9
6,10200,47.647333,-122.332444,29.9
6,10400,47.647333,-122.332467,29.9
6,10600,47.647333,-122.332489,29.9
6,10800,47.647333,-122.332511,29.9
6,11000,47.647333,-122.332533,29.9
6,11200,47.647333,-122.332556,29.9
6,11400,47.647333,-122.332578,29.9
6,11600,47.647333,-122.332600,29.9
6,11800,47.647333,-122.332622,29.9
6,12000,47.647333,-122.332644,29.9
6,12200,47.647333,-122.332667,51.1
6,12400,47.647359,-122.332667,51.1
6,12600,47.647385,-122.332667,51.1
6,12800,47.647410,-122.332667,51.1
6,13000,47.647436,-122.332667,51.1
6,13200,47.647462,-122.332667,51.1
6,13400,47.647487,-122.332667,51.1
6,13600,47.647513,-122.332667,51.1
6,13800,47.647538,-122.332667,51.1
6,14000,47.647564,-122.332667,51.1
6,14200,47.647590,-122.332667,51.1
6,14400,47.647615,-122.332667,51.1
6,14600,47.647641,-122.332667,51.1
6,14800,47.647667,-122.332667,51.1
6,15000,47.647692,-122.332667,51.1
6,15200,47.647718,-122.332667,51.1
6,15400,47.647744,-122.332667,51.1
6,15600,47.647769,-122.332667,51.1
6,15800,47.647795,-122.332667,51.1
6,16000,47.647821,-122.332667,51.1
6,16200,47.647846,-122.332667,51.1
6,16400,47.647872,-122.332667,51.1
6,16600,47.647897,-122.332667,51.1
6,16800,47.647923,-122.332667,51.1
6,17000,47.647949,-122.332667,51.1
6,17200,47.647974,-122.332667,51.1
6,17400,47.648000,-122.332667,45.5
6,17600,47.648023,-122.332667,45.5
6,17800,47.648046,-122.332667,45.5
6,18000,47.648069,-122.332667,45.5
6,18200,47.648092,-122.332667,45.5
6,18400,47.648115,-122.332667,45.5
6,18600,47.648138,-122.332667,45.5
6,18800,47.648161,-122.332667,45.5
6,19000,47.648184,-122.332667,45.5
6,19200,47.648207,-122.332667,45.5
6,19400,47.648230,-122.332667,45.5
6,19600,47.648253,-122.332667,45.5
6,19800,47.648276,-122.332667,45.5
6,20000,47.648299,-122.332667,45.5
6,20200,47.648322,-122.332667,45.5
6,20400,47.648345,-122.332667,45.5
6,20600,47.648368,-122.332667,45.5
6,20800,47.648391,-122.332667,45.5
6,21000,47.648414,-122.332667,45.5
6,21200,47.648437,-122.332667,45.5
6,21400,47.648460,-122.332667,45.5
6,21600,47.648483,-122.332667,45.5
6,21800,47.648506,-122.332667,45.5
6,22000,47.648529,-122.332667,45.5
6,22200,47.648552,-122.332667,45.5
6,22400,47.648575,-122.332667,45.5
6,22600,47.648598,-122.332667,45.5
6,22800,47.648621,-122.332667,45.5
6,23000,47.648644,-122.332667,45.5
6,23200,47.648667,-122.332667,25.7
6,23400,47.648667,-122.332647,25.7
6,23600,47.648667,-122.332628,25.7
6,23800,47.648667,-122.332609,25.7
6,24000,47.648667,-122.332589,25.7
6,24200,47.648667,-122.332570,25.7
6,24400,47.648667,-122.332551,25.7
6,24600,47.648667,-122.332531,25.7
6,24800,47.648667,-122.332512,25.7
6,25000,47.648667,-122.332493,25.7
6,25200,47.648667,-122.332473,25.7
6,25400,47.648667,-122.332454,25.7
6,25600,47.648667,-122.332435,25.7
6,25800,47.648667,-122.332415,25.7
6,26000,47.648667,-122.332396,25.7
6,26200,47.648667,-122.332377,25.7
6,26400,47.648667,-122.332357,25.7
6,26600,47.648667,-122.332338,25.7
6,26800,47.648667,-122.332319,25.7
6,27000,47.648667,-122.332300,25.7
6,27200,47.648667,-122.332280,25.7
6,27400,47.648667,-122.332261,25.7
6,27600,47.648667,-122.332242,25.7
6,27800,47.648667,-122.332222,42.0
6,28000,47.648667,-122.332254,42.0
6,28200,47.648667,-122.332286,42.0
6,28400,47.648667,-122.332317,42.0
6,28600,47.648667,-122.332349,42.0
6,28800,47.648667,-122.332381,42.0
6,29000,47.648667,-122.332413,42.0
6,29200,47.648667,-122.332444,42.0
6,29400,47.648667,-122.332476,42.0
6,29600,47.648667,-122.332508,42.0
6,29800,47.648667,-122.332540,42.0
6,30000,47.648667,-122.332571,42.0
6,30200,47.648667,-122.332603,42.0
6,30400,47.648667,-122.332635,42.0
6,30600,47.648667,-122.332667,43.3
6,30800,47.648667,-122.332701,43.3
6,31000,47.648667,-122.332735,43.3
6,31200,47.648667,-122.332769,43.3
6,31400,47.648667,-122.332803,43.3
6,31600,47.648667,-122.332838,43.3
6,31800,47.648667,-122.332872,43.3
6,32000,47.648667,-122.332906,43.3
6,32200,47.648667,-122.332940,43.3
6,32400,47.648667,-122.332974,43.3
6,32600,47.648667,-122.333009,43.3
6,32800,47.648667,-122.333043,43.3
6,33000,47.648667,-122.333077,43.3
6,33200,47.648667,-122.333111,45.4
6,33400,47.648667,-122.333145,45.4
6,33600,47.648667,-122.333179,45.4
6,33800,47.648667,-122.333214,45.4
6,34000,47.648667,-122.333248,45.4
6,34200,47.648667,-122.333282,45.4
6,34400,47.648667,-122.333316,45.4
6,34600,47.648667,-122.333350,45.4
6,34800,47.648667,-122.333385,45.4
6,35000,47.648667,-122.333419,45.4
6,35200,47.648667,-122.333453,45.4
6,35400,47.648667,-122.333487,45.4
6,35600,47.648667,-122.333521,45.4
6,35800,47.648667,-122.333556,0.0
7,0,47.646667,-122.334000,40.6
7,200,47.646667,-122.333968,40.6
7,400,47.646667,-122.333937,40.6
7,600,47.646667,-122.333905,40.6
7,800,47.646667,-122.333873,40.6
7,1000,47.646667,-122.333841,40.6
7,1200,47.646667,-122.333810,40.6
7,1400,47.646667,-122.333778,40.6
7,1600,47.646667,-122.333746,40.6
7,1800,47.646667,-122.333714,40.6
7,2000,47.646667,-122.333683,40.6
7,2200,47.646667,-122.333651,40.6
7,2400,47.646667,-122.333619,40.6
7,2600,47.646667,-122.333587,40.6
7,2800,47.646667,-122.333556,33.7
7,3000,47.646667,-122.333529,33.7
7,3200,47.646667,-122.333503,33.7
7,3400,47.646667,-122.333477,33.7
7,3600,47.646667,-122.333451,33.7
7,3800,47.646667,-122.333425,33.7
7,4000,47.646667,-122.333399,33.7
7,4200,47.646667,-122.333373,33.7
7,4400,47.646667,-122.333346,33.7
7,4600,47.646667,-122.333320,33.7
7,4800,47.646667,-122.333294,33.7
7,5000,47.646667,-122.333268,33.7
7,5200,47.646667,-122.333242,33.7
7,5400,47.646667,-122.333216,33.7
7,5600,47.646667,-122.333190,33.7
7,5800,47.646667,-122.333163,33.7
7,6000,47.646667,-122.333137,33.7
7,6200,47.646667,-122.333111,21.9
7,6400,47.646667,-122.333128,21.9
7,6600,47.646667,-122.333144,21.9
7,6800,47.646667,-122.333160,21.9
7,7000,47.646667,-122.333177,21.9
7,7200,47.646667,-122.333193,21.9
7,7400,47.646667,-122.333210,21.9
7,7600,47.646667,-122.333226,21.9
7,7800,47.646667,-122.333243,21.9
7,8000,47.646667,-122.333259,21.9
7,8200,47.646667,-122.333276,21.9
7,8400,47.646667,-122.333292,21.9
7,8600,47.646667,-122.333309,21.9
7,8800,47.646667,-122.333325,21.9
7,9000,47.646667,-122.333342,21.9
7,9200,47.646667,-122.333358,21.9
7,9400,47.646667,-122.333374,21.9
7,9600,47.646667,-122.333391,21.9
7,9800,47.646667,-122.333407,21.9
7,10000,47.646667,-122.333424,21.9
7,10200,47.646667,-122.333440,21.9
7,10400,47.646667,-122.333457,21.9
7,10600,47.646667,-122.333473,21.9
7,10800,47.646667,-122.333490,21.9
7,11000,47.646667,-122.333506,21.9
7,11200,47.646667,-122.333523,21.9
7,11400,47.646667,-122.333539,21.9
7,11600,47.646667,-122.333556,23.0
7,11800,47.646678,-122.333556,23.0
7,12000,47.646690,-122.333556,23.0
7,12200,47.646702,-122.333556,23.0
7,12400,47.646713,-122.333556,23.0
7,12600,47.646725,-122.333556,23.0
7,12800,47.646737,-122.333556,23.0
7,13000,47.646749,-122.333556,23.0
7,13200,47.646760,-122.333556,23.0
7,13400,47.646772,-122.333556,23.0
7,13600,47.646784,-122.333556,23.0
7,13800,47.646795,-122.333556,23.0
7,14000,47.646807,-122.333556,23.0
7,14200,47.646819,-122.333556,23.0
7,14400,47.646830,-122.333556,23.0
7,14600,47.646842,-122.333556,23.0
7,14800,47.646854,-122.333556,23.0
7,15000,47.646865,-122.333556,23.0
7,15200,47.646877,-122.333556,23.0
7,15400,47.646889,-122.333556,23.0
7,15600,47.646901,-122.333556,23.0
7,15800,47.646912,-122.333556,23.0
7,16000,47.646924,-122.333556,23.0
7,16200,47.646936,-122.333556,23.0
7,16400,47.646947,-122.333556,23.0
7,16600,47.646959,-122.333556,23.0
7,16800,47.646971,-122.333556,23.0
7,17000,47.646982,-122.333556,23.0
7,17200,47.646994,-122.333556,23.0
7,17400,47.647006,-122.333556,23.0
7,17600,47.647018,-122.333556,23.0
7,17800,47.647029,-122.333556,23.0
7,18000,47.647041,-122.333556,23.0
7,18200,47.647053,-122.333556,23.0
7,18400,47.647064,-122.333556,23.0
7,18600,47.647076,-122.333556,23.0
7,18800,47.647088,-122.333556,23.0
7,19000,47.647099,-122.333556,23.0
7,19200,47.647111,-122.333556,23.0
7,19400,47.647123,-122.333556,23.0
7,19600,47.647135,-122.333556,23.0
7,19800,47.647146,-122.333556,23.0
7,20000,47.647158,-122.333556,23.0
7,20200,47.647170,-122.333556,23.0
7,20400,47.647181,-122.333556,23.0
7,20600,47.647193,-122.333556,23.0
7,20800,47.647205,-122.333556,23.0
7,21000,47.647216,-122.333556,23.0
7,21200,47.647228,-122.333556,23.0
7,21400,47.647240,-122.333556,23.0
7,21600,47.647251,-122.333556,23.0
7,21800,47.647263,-122.333556,23.0
7,22000,47.647275,-122.333556,23.0
7,22200,47.647287,-122.333556,23.0
7,22400,47.647298,-122.333556,23.0
7,22600,47.647310,-122.333556,23.0
7,22800,47.647322,-122.333556,23.0
7,23000,47.647333,-122.333556,16.7
7,23200,47.647333,-122.333543,16.7
7,23400,47.647333,-122.333530,16.7
7,23600,47.647333,-122.333517,16.7
7,23800,47.647333,-122.333505,16.7
7,24000,47.647333,-122.333492,16.7
7,24200,47.647333,-122.333479,16.7
7,24400,47.647333,-122.333467,16.7
7,24600,47.647333,-122.333454,16.7
7,24800,47.647333,-122.333441,16.7
7,25000,47.647333,-122.333429,16.7
7,25200,47.647333,-122.333416,16.7
7,25400,47.647333,-122.333403,16.7
7,25600,47.647333,-122.333390,16.7
7,25800,47.647333,-122.333378,16.7
7,26000,47.647333,-122.333365,16.7
7,26200,47.647333,-122.333352,16.7
7,26400,47.647333,-122.333340,16.7
7,26600,47.647333,-122.333327,16.7
7,26800,47.647333,-122.333314,16.7
7,27000,47.647333,-122.333302,16.7
7,27200,47.647333,-122.333289,16.7
7,27400,47.647333,-122.333276,16.7
7,27600,47.647333,-122.333263,16.7
7,27800,47.647333,-122.333251,16.7
7,28000,47.647333,-122.333238,16.7
7,28200,47.647333,-122.333225,16.7
7,28400,47.647333,-122.333213,16.7
7,28600,47.647333,-122.333200,16.7
7,28800,47.647333,-122.333187,16.7
7,29000,47.647333,-122.333175,16.7
7,29200,47.647333,-122.333162,16.7
7,29400,47.647333,-122.333149,16.7
7,29600,47.647333,-122.333137,16.7
7,29800,47.647333,-122.333124,16.7
7,30000,47.647333,-122.333111,0.0
8,0,47.649333,-122.330889,43.5
8,200,47.649333,-122.330855,43.5
8,400,47.649333,-122.330821,43.5
8,600,47.649333,-122.330786,43.5
8,800,47.649333,-122.330752,43.5
8,1000,47.649333,-122.330718,43.5
8,1200,47.649333,-122.330684,43.5
8,1400,47.649333,-122.330650,43.5
8,1600,47.649333,-122.330615,43.5
8,1800,47.649333,-122.330581,43.5
8,2000,47.649333,-122.330547,43.5
8,2200,47.649333,-122.330513,43.5
8,2400,47.649333,-122.330479,43.5
8,2600,47.649333,-122.330444,16.8
8,2800,47.649333,-122.330432,16.8
8,3000,47.649333,-122.330419,16.8
8,3200,47.649333,-122.330406,16.8
8,3400,47.649333,-122.330394,16.8
8,3600,47.649333,-122.330381,16.8
8,3800,47.649333,-122.330368,16.8
8,4000,47.649333,-122.330356,16.8
8,4200,47.649333,-122.330343,16.8
8,4400,47.649333,-122.330330,16.8
8,4600,47.649333,-122.330317,16.8
8,4800,47.649333,-122.330305,16.8
8,5000,47.649333,-122.330292,16.8
8,5200,47.649333,-122.330279,16.8
8,5400,47.649333,-122.330267,16.8
8,5600,47.649333,-122.330254,16.8
8,5800,47.649333,-122.330241,16.8
8,6000,47.649333,-122.330229,16.8
8,6200,47.649333,-122.330216,16.8
8,6400,47.649333,-122.330203,16.8
8,6600,47.649333,-122.330190,16.8
8,6800,47.649333,-122.330178,16.8
8,7000,47.649333,-122.330165,16.8
8,7200,47.649333,-122.330152,16.8
8,7400,47.649333,-122.330140,16.8
8,7600,47.649333,-122.330127,16.8
8,7800,47.649333,-122.330114,16.8
8,8000,47.649333,-122.330102,16.8
8,8200,47.649333,-122.330089,16.8
8,8400,47.649333,-122.330076,16.8
8,8600,47.649333,-122.330063,16.8
8,8800,47.649333,-122.330051,16.8
8,9000,47.649333,-122.330038,16.8
8,9200,47.649333,-122.330025,16.8
8,9400,47.649333,-122.330013,16.8
8,9600,47.649333,-122.330000,26.8
8,9800,47.649347,-122.330000,26.8
8,10000,47.649361,-122.330000,26.8
8,10200,47.649374,-122.330000,26.8
8,10400,47.649388,-122.330000,26.8
8,10600,47.649401,-122.330000,26.8
8,10800,47.649415,-122.330000,26.8
8,11000,47.649429,-122.330000,26.8
8,11200,47.649442,-122.330000,26.8
8,11400,47.649456,-122.330000,26.8
8,11600,47.649469,-122.330000,26.8
8,11800,47.649483,-122.330000,26.8
8,12000,47.649497,-122.330000,26.8
8,12200,47.649510,-122.330000,26.8
8,12400,47.649524,-122.330000,26.8
8,12600,47.649537,-122.330000,26.8
8,12800,47.649551,-122.330000,26.8
8,13000,47.649565,-122.330000,26.8
8,13200,47.649578,-122.330000,26.8
8,13400,47.649592,-122.330000,26.8
8,13600,47.649605,-122.330000,26.8
8,13800,47.649619,-122.330000,26.8
8,14000,47.649633,-122.330000,26.8
8,14200,47.649646,-122.330000,26.8
8,14400,47.649660,-122.330000,26.8
8,14600,47.649673,-122.330000,26.8
8,14800,47.649687,-122.330000,26.8
8,15000,47.649701,-122.330000,26.8
8,15200,47.649714,-122.330000,26.8
8,15400,47.649728,-122.330000,26.8
8,15600,47.649741,-122.330000,26.8
8,15800,47.649755,-122.330000,26.8
8,16000,47.649769,-122.330000,26.8
8,16200,47.649782,-122.330000,26.8
8,16400,47.649796,-122.330000,26.8
8,16600,47.649810,-122.330000,26.8
8,16800,47.649823,-122.330000,26.8
8,17000,47.649837,-122.330000,26.8
8,17200,47.649850,-122.330000,26.8
8,17400,47.649864,-122.330000,26.8
8,17600,47.649878,-122.330000,26.8
8,17800,47.649891,-122.330000,26.8
8,18000,47.649905,-122.330000,26.8
8,18200,47.649918,-122.330000,26.8
8,18400,47.649932,-122.330000,26.8
8,18600,47.649946,-122.330000,26.8
8,18800,47.649959,-122.330000,26.8
8,19000,47.649973,-122.330000,26.8
8,19200,47.649986,-122.330000,26.8
8,19400,47.650000,-122.330000,16.4
8,19600,47.650000,-122.330012,16.4
8,19800,47.650000,-122.330025,16.4
8,20000,47.650000,-122.330037,16.4
8,20200,47.650000,-122.330049,16.4
8,20400,47.650000,-122.330062,16.4
8,20600,47.650000,-122.330074,16.4
8,20800,47.650000,-122.330086,16.4
8,21000,47.650000,-122.330099,16.4
8,21200,47.650000,-122.330111,16.4
8,21400,47.650000,-122.330123,16.4
8,21600,47.650000,-122.330136,16.4
8,21800,47.650000,-122.330148,16.4
8,22000,47.650000,-122.330160,16.4
8,22200,47.650000,-122.330173,16.4
8,22400,47.650000,-122.330185,16.4
8,22600,47.650000,-122.330198,16.4
8,22800,47.650000,-122.330210,16.4
8,23000,47.650000,-122.330222,16.4
8,23200,47.650000,-122.330235,16.4
8,23400,47.650000,-122.330247,16.4
8,23600,47.650000,-122.330259,16.4
8,23800,47.650000,-122.330272,16.4
8,24000,47.650000,-122.330284,16.4
8,24200,47.650000,-122.330296,16.4
8,24400,47.650000,-122.330309,16.4
8,24600,47.650000,-122.330321,16.4
8,24800,47.650000,-122.330333,16.4
8,25000,47.650000,-122.330346,16.4
8,25200,47.650000,-122.330358,16.4
8,25400,47.650000,-122.330370,16.4
8,25600,47.650000,-122.330383,16.4
8,25800,47.650000,-122.330395,16.4
8,26000,47.650000,-122.330407,16.4
8,26200,47.650000,-122.330420,16.4
8,26400,47.650000,-122.330432,16.4
8,26600,47.650000,-122.330444,0.0
9,0,47.648000,-122.331778,33.3
9,200,47.648017,-122.331778,33.3
9,400,47.648033,-122.331778,33.3
9,600,47.648050,-122.331778,33.3
9,800,47.648067,-122.331778,33.3
9,1000,47.648083,-122.331778,33.3
9,1200,47.648100,-122.331778,33.3
9,1400,47.648117,-122.331778,33.3
9,1600,47.648133,-122.331778,33.3
9,1800,47.648150,-122.331778,33.3
9,2000,47.648167,-122.331778,33.3
9,2200,47.648183,-122.331778,33.3
9,2400,47.648200,-122.331778,33.3
9,2600,47.648217,-122.331778,33.3
9,2800,47.648233,-122.331778,33.3
9,3000,47.648250,-122.331778,33.3
9,3200,47.648267,-122.331778,33.3
9,3400,47.648283,-122.331778,33.3
9,3600,47.648300,-122.331778,33.3
9,3800,47.648317,-122.331778,33.3
9,4000,47.648333,-122.331778,33.3
9,4200,47.648350,-122.331778,33.3
9,4400,47.648367,-122.331778,33.3
9,4600,47.648383,-122.331778,33.3
9,4800,47.648400,-122.331778,33.3
9,5000,47.648417,-122.331778,33.3
9,5200,47.648433,-122.331778,33.3
9,5400,47.648450,-122.331778,33.3
9,5600,47.648467,-122.331778,33.3
9,5800,47.648483,-122.331778,33.3
9,6000,47.648500,-122.331778,33.3
9,6200,47.648517,-122.331778,33.3
9,6400,47.648533,-122.331778,33.3
9,6600,47.648550,-122.331778,33.3
9,6800,47.648567,-122.331778,33.3
9,7000,47.648583,-122.331778,33.3
9,7200,47.648600,-122.331778,33.3
9,7400,47.648617,-122.331778,33.3
9,7600,47.648633,-122.331778,33.3
9,7800,47.648650,-122.331778,33.3
9,8000,47.648667,-122.331778,50.8
9,8200,47.648667,-122.331737,50.8
9,8400,47.648667,-122.331697,50.8
9,8600,47.648667,-122.331657,50.8
9,8800,47.648667,-122.331616,50.8
9,9000,47.648667,-122.331576,50.8
9,9200,47.648667,-122.331535,50.8
9,9400,47.648667,-122.331495,50.8
9,9600,47.648667,-122.331455,50.8
9,9800,47.648667,-122.331414,50.8
9,10000,47.648667,-122.331374,50.8
9,10200,47.648667,-122.331333,35.4
9,10400,47.648667,-122.331361,35.4
9,10600,47.648667,-122.331389,35.4
9,10800,47.648667,-122.331417,35.4
9,11000,47.648667,-122.331444,35.4
9,11200,47.648667,-122.331472,35.4
9,11400,47.648667,-122.331500,35.4
9,11600,47.648667,-122.331528,35.4
9,11800,47.648667,-122.331556,35.4
9,12000,47.648667,-122.331583,35.4
9,12200,47.648667,-122.331611,35.4
9,12400,47.648667,-122.331639,35.4
9,12600,47.648667,-122.331667,35.4
9,12800,47.648667,-122.331694,35.4
9,13000,47.648667,-122.331722,35.4
9,13200,47.648667,-122.331750,35.4
9,13400,47.648667,-122.331778,16.7
9,13600,47.648667,-122.331765,16.7
9,13800,47.648667,-122.331752,16.7
9,14000,47.648667,-122.331740,16.7
9,14200,47.648667,-122.331727,16.7
9,14400,47.648667,-122.331714,16.7
9,14600,47.648667,-122.331702,16.7
9,14800,47.648667,-122.331689,16.7
9,15000,47.648667,-122.331676,16.7
9,15200,47.648667,-122.331663,16.7
9,15400,47.648667,-122.331651,16.7
9,15600,47.648667,-122.331638,16.7
9,15800,47.648667,-122.331625,16.7
9,16000,47.648667,-122.331613,16.7
9,16200,47.648667,-122.331600,16.7
9,16400,47.648667,-122.331587,16.7
9,16600,47.648667,-122.331575,16.7
9,16800,47.648667,-122.331562,16.7
9,17000,47.648667,-122.331549,16.7
9,17200,47.648667,-122.331537,16.7
9,17400,47.648667,-122.331524,16.7
9,17600,47.648667,-122.331511,16.7
9,17800,47.648667,-122.331498,16.7
9,18000,47.648667,-122.331486,16.7
9,18200,47.648667,-122.331473,16.7
9,18400,47.648667,-122.331460,16.7
9,18600,47.648667,-122.331448,16.7
9,18800,47.648667,-122.331435,16.7
9,19000,47.648667,-122.331422,16.7
9,19200,47.648667,-122.331410,16.7
9,19400,47.648667,-122.331397,16.7
9,19600,47.648667,-122.331384,16.7
9,19800,47.648667,-122.331371,16.7
9,20000,47.648667,-122.331359,16.7
9,20200,47.648667,-122.331346,16.7
9,20400,47.648667,-122.331333,0.0
10,0,47.646667,-122.331333,34.5
10,200,47.646667,-122.331307,34.5
10,400,47.646667,-122.331281,34.5
10,600,47.646667,-122.331255,34.5
10,800,47.646667,-122.331229,34.5
10,1000,47.646667,-122.331203,34.5
10,1200,47.646667,-122.331176,34.5
10,1400,47.646667,-122.331150,34.5
10,1600,47.646667,-122.331124,34.5
10,1800,47.646667,-122.331098,34.5
10,2000,47.646667,-122.331072,34.5
10,2200,47.646667,-122.331046,34.5
10,2400,47.646667,-122.331020,34.5
10,2600,47.646667,-122.330993,34.5
10,2800,47.646667,-122.330967,34.5
10,3000,47.646667,-122.330941,34.5
10,3200,47.646667,-122.330915,34.5
10,3400,47.646667,-122.330889,48.1
10,3600,47.646667,-122.330852,48.1
10,3800,47.646667,-122.330815,48.1
10,4000,47.646667,-122.330778,48.1
10,4200,47.646667,-122.330741,48.1
10,4400,47.646667,-122.330704,48.1
10,4600,47.646667,-122.330667,48.1
10,4800,47.646667,-122.330630,48.1
10,5000,47.646667,-122.330593,48.1
10,5200,47.646667,-122.330556,48.1
10,5400,47.646667,-122.330519,48.1
10,5600,47.646667,-122.330481,48.1
10,5800,47.646667,-122.330444,17.1
10,6000,47.646667,-122.330457,17.1
10,6200,47.646667,-122.330470,17.1
10,6400,47.646667,-122.330483,17.1
10,6600,47.646667,-122.330495,17.1
10,6800,47.646667,-122.330508,17.1
10,7000,47.646667,-122.330521,17.1
10,7200,47.646667,-122.330533,17.1
10,7400,47.646667,-122.330546,17.1
10,7600,47.646667,-122.330559,17.1
10,7800,47.646667,-122.330571,17.1
10,8000,47.646667,-122.330584,17.1
10,8200,47.646667,-122.330597,17.1
10,8400,47.646667,-122.330610,17.1
10,8600,47.646667,-122.330622,17.1
10,8800,47.646667,-122.330635,17.1
10,9000,47.646667,-122.330648,17.1
10,9200,47.646667,-122.330660,17.1
10,9400,47.646667,-122.330673,17.1
10,9600,47.646667,-122.330686,17.1
10,9800,47.646667,-122.330698,17.1
10,10000,47.646667,-122.330711,17.1
10,10200,47.646667,-122.330724,17.1
10,10400,47.646667,-122.330737,17.1
10,10600,47.646667,-122.330749,17.1
10,10800,47.646667,-122.330762,17.1
10,11000,47.646667,-122.330775,17.1
10,11200,47.646667,-122.330787,17.1
10,11400,47.646667,-122.330800,17.1
10,11600,47.646667,-122.330813,17.1
10,11800,47.646667,-122.330825,17.1
10,12000,47.646667,-122.330838,17.1
10,12200,47.646667,-122.330851,17.1
10,12400,47.646667,-122.330863,17.1
10,12600,47.646667,-122.330876,17.1
10,12800,47.646667,-122.330889,17.1
10,13000,47.646667,-122.330902,17.1
10,13200,47.646667,-122.330914,17.1
10,13400,47.646667,-122.330927,17.1
10,13600,47.646667,-122.330940,17.1
10,13800,47.646667,-122.330952,17.1
10,14000,47.646667,-122.330965,17.1
10,14200,47.646667,-122.330978,17.1
10,14400,47.646667,-122.330990,17.1
10,14600,47.646667,-122.331003,17.1
10,14800,47.646667,-122.331016,17.1
10,15000,47.646667,-122.331029,17.1
10,15200,47.646667,-122.331041,17.1
10,15400,47.646667,-122.331054,17.1
10,15600,47.646667,-122.331067,17.1
10,15800,47.646667,-122.331079,17.1
10,16000,47.646667,-122.331092,17.1
10,16200,47.646667,-122.331105,17.1
10,16400,47.646667,-122.331117,17.1
10,16600,47.646667,-122.331130,17.1
10,16800,47.646667,-122.331143,17.1
10,17000,47.646667,-122.331156,17.1
10,17200,47.646667,-122.331168,17.1
10,17400,47.646667,-122.331181,17.1
10,17600,47.646667,-122.331194,17.1
10,17800,47.646667,-122.331206,17.1
10,18000,47.646667,-122.331219,17.1
10,18200,47.646667,-122.331232,17.1
10,18400,47.646667,-122.331244,17.1
10,18600,47.646667,-122.331257,17.1
10,18800,47.646667,-122.331270,17.1
10,19000,47.646667,-122.331283,17.1
